read_id	spedd.rdp
517fd2fb-384b-425d-aee2-2354bd8f61cd	650
6ccebe1b-2123-45bb-9d13-337321f3aa15	2400
35d8f86e-9a49-4fc2-99a7-bc8882bd15e7	700
92f43863-5a0b-400f-bac4-ad5adcb3cd80	3100
dab403fe-f1cf-4980-9bf6-8eb375bbb86d	5750
dab403fe-f1cf-4980-9bf6-8eb375bbb86d	2150
7b50882a-faee-4679-ab32-1f91005c2738	1850
7b50882a-faee-4679-ab32-1f91005c2738	2550
e64192aa-c5dd-402c-8208-3c67fc7c2dc1	850
6152904a-87de-4fb7-82e6-33cec800305f	3150
f19af171-af20-4676-9e31-b80faa545717	950
101c0fab-0927-47ec-a8be-c1d7dbbfe91c	3650
09244149-a61a-451e-817a-fc1a56040809	2150
09244149-a61a-451e-817a-fc1a56040809	1550
5b232560-421d-4f16-8a61-c5a26c87e987	900
5b232560-421d-4f16-8a61-c5a26c87e987	950
5b232560-421d-4f16-8a61-c5a26c87e987	1100
5b232560-421d-4f16-8a61-c5a26c87e987	1050
5b232560-421d-4f16-8a61-c5a26c87e987	1000
5b232560-421d-4f16-8a61-c5a26c87e987	1050
5b8bbb7a-775c-4a44-82a0-e3655c5c2813	2400
1a213173-eb55-47bf-a5e0-4876d86f2c81	1450
ef12f964-ad56-426f-851d-439f12307cd1	4300
114bf6ff-b036-445e-88ba-e29b4489db9e	1850
2954e66f-3b36-49d4-a24a-eeec46ebd39f	1950
9e310b48-843c-4e4c-8459-65815ed42cdc	1700
9e310b48-843c-4e4c-8459-65815ed42cdc	1550
fcb14d1a-387d-41aa-a2f5-e3d68dc394c2	2600
b361d5d7-ebe8-4440-94a7-211e1e717d47	950
33c62116-e186-493d-8ce8-c28ae8e2f36e	4100
5fc63876-790f-4102-80f5-1e124cf3686a	900
187beea3-4969-4c8f-abdb-ce15982bda92	850
041e27db-3b3c-409a-bc75-4ca4d206bf8d	4400
43d97d19-e70f-4f72-b3ba-ca3cb2766fb7	2200
80ffc4ff-5fca-4321-9d4c-578ed2e4992a	2650
2af5ce73-f64d-4b78-bd99-585af218951c	3500
760e3ecc-e713-4f95-8637-f25808394ec7	1850
760e3ecc-e713-4f95-8637-f25808394ec7	1250
760e3ecc-e713-4f95-8637-f25808394ec7	2900
6ee3733b-0712-443c-8539-14d9ae13b7b3	950
7b7f24fc-3f81-45d5-b282-9e38e2d5eace	1950
7b7f24fc-3f81-45d5-b282-9e38e2d5eace	1750
497b75df-1960-4b8a-ab87-2e01b2283134	2550
d31b09ca-9c56-47b7-ab79-22dd937b591e	2950
5ca4e4e5-8d1a-4bfa-9966-1a7e2623f099	2600
5252c0c8-4854-4a5a-a117-d4c2a6d4df26	3200
d72360b7-bab4-4d6d-8e67-3ef2ea4e896e	3600
d72360b7-bab4-4d6d-8e67-3ef2ea4e896e	3250
8c76af72-c096-4b63-9ff1-4d17b0fbdeb0	2050
04bb1806-31c4-4fc6-a57a-b22e2a9f5817	1900
1d2af753-9346-441d-8787-11776687b22f	1050
1146238f-7c27-4708-a42b-fa467eb7e3a5	2200
75e82048-e58d-42aa-90f0-f2fe5c1adc6c	2100
a17099a9-c11a-49b3-9780-8acddc917aee	2250
a17099a9-c11a-49b3-9780-8acddc917aee	2100
45beb22a-c406-4ce4-97c4-6a1c2dbc478e	3400
7802db08-e2fa-426e-8adc-3aee02a721b5	3850
00a492c4-193d-406b-a203-aaab5205b101	4600
d3e189d0-44de-4ea2-bae1-f3e75bba0139	3750
33d1fd5b-0003-4926-85da-cd68f322f23b	800
cd784785-0d46-4fa6-92c0-0e31607e6c22	2600
d47ad139-d5b8-4afc-92c9-2206ec4cae7e	900
3717bfb6-cd75-4906-a801-9536ca5b9010	2400
a6965906-eaaa-44a7-b8d4-a6ceaa29c1cf	900
5237dd40-05d9-4147-a7b9-40264e1b3f4e	2250
47ed3758-7ef1-49f1-b690-9c2f3557fce9	750
8c3c25c7-7965-434a-83f9-96027e4564ff	1450
8c3c25c7-7965-434a-83f9-96027e4564ff	1200
553c67be-0ed2-4a1b-9aba-f6319dd15076	2300
553c67be-0ed2-4a1b-9aba-f6319dd15076	3100
bce6eeef-2d9e-4801-8e6a-f96a25d542b2	850
bce6eeef-2d9e-4801-8e6a-f96a25d542b2	1450
bce6eeef-2d9e-4801-8e6a-f96a25d542b2	1600
e8cd921d-cfae-41cb-92a4-5f69e9cd78ca	3500
eaca744d-fee9-4a2d-a118-55019790d02c	1300
5029061c-0af2-45f9-b622-ab20ec8256bb	800
54099c47-4ee8-4988-993a-2f648a9e57eb	4100
63157fe0-4fc2-4854-bfbe-0ee986d77099	3000
a5779f3b-8383-4ece-8917-eead4d2e544e	3750
a5779f3b-8383-4ece-8917-eead4d2e544e	2600
4af0426e-4e29-4e38-9920-da358e3e332e	3500
667058a8-4513-4f4b-ac17-b0a2edaf9681	2550
3aa5df66-c7c3-4f73-a9bd-8b3bbe9e32b6	850
3aa5df66-c7c3-4f73-a9bd-8b3bbe9e32b6	900
e5de068c-e04a-4dac-95ba-a2b2561c965c	1100
cef204f8-d5d0-4751-a9f0-80ceb6420500	1350
44150e40-fc61-4d5c-a406-c6517f7c3567	1750
c44fdafd-214c-4110-9936-000549f8cde0	2250
14031be7-74f9-4a2b-80af-491775013b73	1700
15c7887e-610e-425d-ae4f-d8b0a4c4df84	1050
e84d83ba-9089-4132-9a5f-01f33ed44b39	4550
3461308c-b0b4-496f-ba14-abefc30be4b2	850
401b0dc6-9df8-4e15-bd7e-d426b6f35641	1200
401b0dc6-9df8-4e15-bd7e-d426b6f35641	1350
b5f9c3c1-59b5-49a1-a376-e7a4cd33b62d	3400
48710a45-b231-4218-a238-b3f9534d4970	1800
a049a3e1-3f7d-455b-8c32-c930285acbe2	1800
a049a3e1-3f7d-455b-8c32-c930285acbe2	1600
11884bc0-001f-4005-a0cc-15034a64c600	3300
01d5a31f-c809-45b6-983c-791ad3e2b609	900
590a6952-d949-4ed3-8c85-805b787f8560	900
a2b8fef8-10ca-4cd3-ab81-308ddeb3bf0d	2150
a2b8fef8-10ca-4cd3-ab81-308ddeb3bf0d	3500
41b5b958-b48d-443b-bfbf-8125ab0d1796	900
d11f7f3b-ac5f-4c5a-bb3e-43a5a1c1affd	2650
257791f0-b0f9-4f71-90e1-8d8cd1cffb81	1000
32c782b8-4d89-4a93-a3be-8428c03437c6	1050
bbaf3f84-5474-4614-bc92-77bf2b704a01	2200
970ebc28-2424-4ed5-aa17-b24ac7d19a8b	2650
2ce59725-d126-4afd-990a-354783b3cf2f	1500
2ce59725-d126-4afd-990a-354783b3cf2f	1300
958d7ec0-cdfd-4143-a7f6-ce3f2c54e7a5	2200
ae25c828-332c-4d7b-ab2a-74f553b9678c	2300
5ca79243-b33b-4a03-9f6b-0ef76ca5097b	2650
541818b3-3986-46c2-897f-816724281514	3700
4bd98334-4fc2-426c-ba4d-2ba3290b2f62	1800
7fcd53eb-981c-4c8d-8b8a-f230165264e4	4550
5d4eb8c3-a1e2-406f-a27b-3652b34d5b75	1600
bd10b1be-ec06-4817-bdbb-c60e28a06604	1600
b36935e5-f4f8-49c4-b1eb-02a5bdaf9def	1200
bc42e6cb-c0ee-4058-9f15-9ccb36e09651	3000
10f211a5-7ba2-4d74-a0cc-f06d66696402	3550
0bda5997-b608-40c0-8dc2-f824c83d6133	950
dcf7833e-66c9-4b5c-8437-d7755e29bd0c	750
fe93f413-c8bd-4538-9f2c-219448b562cd	4150
f07e1de0-08a6-4035-98c9-1ab608c4ff68	2500
788bd467-2685-47cd-8186-3095037617e3	2050
8fee85a8-696c-40b8-95e0-6e314edc81ea	2900
9e082280-342f-4133-b8b8-7f26d1968570	2450
a4a40e33-7911-482a-9878-9c24625d2bbd	750
a4a40e33-7911-482a-9878-9c24625d2bbd	700
7d4db5bf-75d0-4366-a72a-623a85443af6	2550
7d4db5bf-75d0-4366-a72a-623a85443af6	1750
7d4db5bf-75d0-4366-a72a-623a85443af6	2500
3d070997-ad3b-4cc5-8180-e3409dbc0047	1750
f2681293-0edf-408b-ab31-3244b27027e3	2350
59ac3e99-c55f-45f2-8e95-2e3b214703c5	1450
07b1cafa-ce3f-4afc-b47c-c57a24839d7f	3300
07b1cafa-ce3f-4afc-b47c-c57a24839d7f	3600
e46cbf52-0381-42af-a12b-805a93a00c15	3450
7425216f-4ffc-4750-ab8f-d4f8d7f2eb1f	950
3ce36ae0-a12e-4d38-95f0-cf36d355d30e	4050
0af38068-8486-43c7-ba5b-4902bb92bba5	750
0af38068-8486-43c7-ba5b-4902bb92bba5	1200
0af38068-8486-43c7-ba5b-4902bb92bba5	850
a308325f-6a19-419a-a01c-9945d49ad6bb	1100
a308325f-6a19-419a-a01c-9945d49ad6bb	1100
94ecfeb1-efcf-4fff-bcae-55775c2003cd	1100
d74f5821-fb10-4b07-8342-91968e74f4e7	1050
09b35cbb-f0fc-4028-b903-b39b7d2ae8f5	650
09b35cbb-f0fc-4028-b903-b39b7d2ae8f5	900
c30584b3-0d1f-4838-a74a-5aa1a7c1b79d	3100
4fe7e6e3-4ae2-4b06-a52a-ffe1255e9be0	2600
64870a92-e4bc-43e6-887a-dede92487392	3100
20e48a14-04fd-46fc-81b8-8c153e403c8d	950
976f4fab-cb3d-422b-b36b-39ad16bd3aef	700
a07a382a-138e-4513-8b55-6d66dfe8118f	2000
b4b0373e-6b23-4a52-ae17-9b5d58a380c6	3000
3427dc17-5bd3-40fb-a624-953d12d68a29	2100
e6a00328-3e5c-4bf2-9b36-7ac5e5de87ec	2350
60a5ea27-4415-4b49-94fa-89d1adb9711b	1300
8e1a230f-2d91-4346-8f59-5b76c0deefe8	2350
a48d7404-2a73-4bb1-a05e-82a745193d39	900
8ad20471-7b03-426a-a40e-582cc93376db	4000
6a1e688e-3ef6-4a73-8398-6c9d3172b21a	3050
6a1e688e-3ef6-4a73-8398-6c9d3172b21a	3050
43cd96e8-e439-4256-b8e2-e6926c5c1bd2	2850
f9b293db-2bdd-4d9e-8aff-1046d2ae01a9	3000
20fc8bb2-f8de-4c2d-9e54-2731c20cb035	1600
641aa45c-539a-4f68-9d5e-211877b8b846	1400
a07e3869-4236-49ba-b9e8-013215b1dab9	3350
2d5d0b6e-0f45-4662-b966-58634004b543	2800
2d5d0b6e-0f45-4662-b966-58634004b543	4350
d6780079-2984-49a8-94af-783f19c28856	2000
43fa7936-8f1e-4bf3-9105-76f63aa4bf9f	4400
6ea4eb8f-59fb-4206-a2e6-de08eda9c471	2000
0d33380d-5bdc-40c8-859f-e03b52418957	4100
0d33380d-5bdc-40c8-859f-e03b52418957	4150
00293ea9-72d2-443e-8e9c-f7e811625b83	3550
0b08f564-611c-4aa1-a5c2-6c54514e1806	1400
414ff506-db71-434a-90c7-d9696b495f07	3100
a2acd34e-cf50-4eeb-ab91-a6b4696d4e81	4100
daed380c-e142-49db-b7f7-ad5cc976b832	4150
1e104bff-1b80-422f-9cbc-1a30d49c1189	950
c07d26c8-0422-410d-be6a-0b90bc1b822b	1300
afdbcb2c-1770-4291-a3b7-d2147e67b2eb	2550
400df753-8b3f-4f0d-893a-95cad017571e	2150
400df753-8b3f-4f0d-893a-95cad017571e	1600
400df753-8b3f-4f0d-893a-95cad017571e	1900
f562065a-0665-4fa7-ba76-6d53da04cb94	900
16af96c0-3acf-4a7d-a841-fdafa4f78074	3150
b6df9e29-bec7-4f69-a4e7-171254c2426d	1350
b6df9e29-bec7-4f69-a4e7-171254c2426d	1150
f8616434-2a52-4d51-9664-d9c0e00f0d94	2050
d69f13a8-d2b7-48cd-b15d-efc4bb88a6cd	3150
0fed33f2-2bc9-4428-bda0-9f669e3d9e7a	1000
0fed33f2-2bc9-4428-bda0-9f669e3d9e7a	1150
02cd8810-ce0a-44cb-969f-f8b39ae39230	1650
1c11981f-d4a8-4ade-a7a3-93d27dde48b9	1550
21fea45d-3900-43ec-adcf-ed0023d7327e	2500
bdd22b6f-da11-4e3c-af7c-2c9998e49599	5100
fa90c6a5-f574-415b-af69-3804ff53f0b4	800
285d0f81-581f-48d7-b38f-4fd020c2e153	1050
285d0f81-581f-48d7-b38f-4fd020c2e153	900
280a7eae-0ae4-4305-b878-30b54fd516cd	1500
280a7eae-0ae4-4305-b878-30b54fd516cd	1900
ed241f63-9d28-4092-aca3-4b0d0f16ff63	1050
091dc838-a150-46c3-828c-e3b4ec8b3505	1250
091dc838-a150-46c3-828c-e3b4ec8b3505	1000
1705fd64-f1c6-49d5-a24d-5e714241be29	800
1705fd64-f1c6-49d5-a24d-5e714241be29	900
17a3701a-993b-431e-936f-6e242a5ca80d	1100
17a3701a-993b-431e-936f-6e242a5ca80d	800
69a3297b-1f3d-4931-b85f-8a172aad77a3	2600
2dbabfd6-fea8-497b-99ce-6669fc58f7c9	3650
73399ec0-479d-45bf-b0cf-e89518641f94	1050
7c7087ae-712c-4f9c-bacf-afda5fba9d03	1100
0963cc1e-9d47-4cd7-bc3d-16c9417eedd0	2100
0963cc1e-9d47-4cd7-bc3d-16c9417eedd0	2200
d6efc48c-6205-4f47-8690-ec6352222c4b	900
d6efc48c-6205-4f47-8690-ec6352222c4b	1150
74a8b550-75c5-4e41-b3c8-2afd8b7fc68d	3400
789e5edb-1c92-4b39-a783-6b6555e50b56	650
94210578-d434-4ab8-a98b-58685ab26d61	1600
50c1ed05-e6a1-41c8-b5ae-c6cb3c2766fe	900
52ccb923-39fd-4a32-b433-21a9fca25506	1150
2ef6c84f-d569-47cd-9fb4-3843749ece65	2550
21301fa2-03b3-49af-a9aa-b43588a97c84	1300
771aef76-8f70-448b-bf92-6ada46ee1fca	1900
d7afc10f-49c0-4abc-81ba-92bc34540ffb	800
d7afc10f-49c0-4abc-81ba-92bc34540ffb	1050
3ae4d1b8-255f-477c-a53f-c8848b834a75	750
3ae4d1b8-255f-477c-a53f-c8848b834a75	700
3145129e-241c-4353-b7bb-02c7357beb20	3300
43063cdc-b6b7-4a3a-bb89-d8d828610412	2150
cf077dd9-5494-435a-b8eb-f3a4947f20f8	1650
b2d52ead-4f4c-4333-90d7-124999599454	4600
26699a8b-61a2-48fa-b26d-5bbabe01d842	4350
be9e3635-dc1d-4aa2-9503-6c14ea730077	1650
4ad16421-9e36-4dba-b377-2fd0b740806b	1050
75bf06d1-fce5-46a3-89f2-17aad20c2598	2600
00f47057-2ac6-43c9-a2f1-360f07a7be83	1850
67cd91fb-75fc-4b20-ac96-bb137b6cbc3b	650
d2e4667c-b436-491e-b41a-4671eb0ca6ff	3100
f13ee22c-2cc6-4863-a2ad-b20461e874ff	950
f13ee22c-2cc6-4863-a2ad-b20461e874ff	900
50de217d-ab01-4886-815a-00256d66e057	3250
ab42d4c9-397c-4179-be08-3c7f2f40daf0	4000
3584799a-ffa1-439d-8138-b6d0a30a745e	700
8761a9fd-6cf8-4ae4-b2ab-a9900c53c33c	3400
6fcd9a4a-24f7-40b8-850d-71c2f49058e7	850
371dde63-a8f0-43b9-8f73-e01abbac7e7d	4350
aee97459-71d7-43cc-8c51-83f3b31f0188	2200
c1da054c-851f-4549-8cc8-a459787bd127	1050
72d7104b-ea61-4a81-9fbe-feeb907cb708	900
27088598-1b89-40f0-96db-a97efa72489c	1900
5d4b33e8-c454-4372-89ae-c6eae1546f9e	750
203ed165-4512-4ba0-9919-390c18c3e9b1	1000
203ed165-4512-4ba0-9919-390c18c3e9b1	950
e5fbb481-7395-4216-b0fb-bb010728e291	1000
e5fbb481-7395-4216-b0fb-bb010728e291	1350
aa2f0084-a2b1-4ff4-adcc-1aff50b07651	2100
c0a4bdb4-48bd-46b2-9334-40e9fbe4fdb0	1750
d82a8636-5540-4195-8aac-342e2025903b	850
3b07f49c-7d0a-427a-a496-e26874ace552	1650
e7a68099-11cb-4212-8cad-18b1763d45fe	3050
da55bc59-9dbc-4eb6-837a-80b2c6f3fe06	2800
838a7e48-3cf2-41f8-8dac-8c097a0134ca	750
e2a68b86-6d74-4239-98e7-fd34b0500743	2050
5cefd19d-5fc7-4200-a748-4ecc2c52096e	4600
88dc8559-d07e-444f-8bdc-ae1a8c335d75	900
9097f841-d351-4dd5-94b0-4e767e33c9e0	1200
da6be7e0-6b13-4d68-9bb0-8874085e4eef	2450
3229fd12-53cb-4917-aac3-71fa08e7125b	950
212497cc-7dbf-49d3-a0fc-efa7e02dbeb4	2050
0dcd63f9-41ac-47df-948b-5e95a85f7398	1350
f323d441-8b62-4289-a050-73bec9c0287b	650
70d186b1-47d6-4862-9b1e-331692bb1a04	1750
70d186b1-47d6-4862-9b1e-331692bb1a04	1700
c2687c49-8a49-47ac-86de-2733ee91e463	2800
c2687c49-8a49-47ac-86de-2733ee91e463	2650
6efd2ed6-04e9-434f-97db-417a666e70ff	1450
51d99a91-20d1-45a7-b856-bd2cfbe560a3	1750
36f6ea66-7038-4998-af10-34a28c48fd70	1150
c437fcaa-795f-41d9-809b-03d04a741358	1300
1985a417-769e-4600-bce2-970176fc0237	900
efca9945-7fb0-4ccd-8492-d2f6a1cc04eb	3050
efca9945-7fb0-4ccd-8492-d2f6a1cc04eb	3550
1d201d4e-8895-4090-81f7-b7c6a442e78b	4350
ed679865-37be-49b8-a19c-3e8c426d9a3d	2050
ed679865-37be-49b8-a19c-3e8c426d9a3d	2250
061005f4-f8b9-49ad-a90b-665394ab3166	1000
dd56f339-6ec8-427c-9b17-95f7eb7a973b	2450
edf08cb0-17e1-4ca8-b4f3-dbfe6b8f3245	1550
4ed9d489-2777-4985-9afd-a2d21075fdd4	2150
f11f0c5b-edb4-47c9-abb9-55adc81565da	1100
525369b0-69d9-4633-8e5b-c0b80128f91f	1500
32f6365c-6301-49ee-a5f9-35faaf52b61f	3600
1d3a7068-f73d-4fae-8c07-63ad8798a936	750
28cb32ce-5014-4b19-8c81-d02e67a26f81	4550
6877b73b-38a3-4667-b767-80acd00e1f49	3900
3b91f3b3-9427-432b-b0b9-cdfdadf527ec	1250
4bafbec6-ebee-44db-84e1-ffc362f908bb	850
4bafbec6-ebee-44db-84e1-ffc362f908bb	1100
56f10f9e-97ff-4116-a009-0699c1a15282	3650
40468b14-5a97-4fc3-9149-57c2712aa04b	2000
8f167292-beff-4b2b-9b9c-4a909681a0e4	1600
8f167292-beff-4b2b-9b9c-4a909681a0e4	1550
ab5e1b0d-51e9-4d9f-b2a4-1dcd8133133a	2150
7f99a9c1-f403-41df-98a5-80fcc04d3681	4050
7d342ed7-f1dc-4432-aa8d-aa2557614534	2200
7d342ed7-f1dc-4432-aa8d-aa2557614534	2250
c4729d31-a229-4dae-8752-e276e1a36dd1	3100
6e01c369-69df-46ba-b0ce-d628dcb9ba36	1000
e0b064c5-6902-4678-8038-6f967df79436	2300
55c880af-b06b-41d4-ab8f-ae2e7d55fc47	2700
bbce280f-bc1c-4186-8d67-8f73da208bda	700
1484a2e8-261c-4232-b4e3-ece42cd0dbdd	1200
f95a2548-2ed0-457a-ab5c-5f58e1c9b309	1350
285489bd-3ccc-4cd3-b134-6648278a483e	1700
4e2a1c19-5594-477a-b38f-8ba1113c78d3	950
2bf2b263-05b1-4c61-a285-e4f4dc422129	3750
b8efdfe5-6259-44e2-bed1-e05e04f947f5	3700
f05285e3-7736-4c6e-bdda-d34f00ec783c	650
87a45f53-67b1-4185-aa41-d1c183729ecf	850
87a45f53-67b1-4185-aa41-d1c183729ecf	1050
eecc895d-e6e6-4424-9e39-0f69045f5433	950
d5f03aad-45b3-4bc2-91f0-6903827f0bb0	700
d5f03aad-45b3-4bc2-91f0-6903827f0bb0	700
3f8c6219-44f8-4c61-b9cb-d5776fab3424	750
3f8c6219-44f8-4c61-b9cb-d5776fab3424	750
9bfcb8ce-23d5-43fc-bfd1-bd4d0cf9fa2b	3700
4f99b7f5-70d3-4997-a12f-78c6b5a898c8	2750
9fa7c178-b8a0-4867-86d8-9cb4ca5df7d4	2050
04b86592-b602-4d38-8a8c-e2bb77461f7c	4050
05d831b2-f18e-4693-b8d4-fdd8bcf54fdd	2450
0bb7b636-4109-43cc-b747-010e586e0728	1550
5d4d27db-2307-4504-86fd-2fa208b3f340	2000
ac998443-d9f4-4607-81db-5dac084fe685	1500
3062d243-438a-4531-91b4-60f8a86d6e78	2100
03964b6b-e3a6-4ece-ab70-2644959c2bdb	950
03964b6b-e3a6-4ece-ab70-2644959c2bdb	1450
6ee173a3-b6e0-4fc2-8854-c94c2aab7d3c	1450
ea7c77a1-682b-4a4c-9b6d-235476dc6572	2200
ee8153e5-8e49-4824-9f80-dc5f56604e39	2450
e6815e25-bb26-43a0-a08d-3c78d1140084	800
a5c7beec-0091-4ded-9218-5bba8097c39f	950
a5c7beec-0091-4ded-9218-5bba8097c39f	850
b27edf35-d815-4855-a838-e11f3b87386a	5300
fe7d256c-a9d5-4b50-83f4-bbd17f6058e5	1100
fe7d256c-a9d5-4b50-83f4-bbd17f6058e5	950
d84fa2dc-7d83-4b0f-8cfe-a16af21d1c4e	3050
a64d4128-d44d-4569-9b50-c27b9e47a3ff	1900
963c2168-3f8c-4a44-a4c0-40f2c4f7b859	1200
963c2168-3f8c-4a44-a4c0-40f2c4f7b859	800
963c2168-3f8c-4a44-a4c0-40f2c4f7b859	850
963c2168-3f8c-4a44-a4c0-40f2c4f7b859	1200
68e2f565-604a-479a-a24e-0055450ffe09	700
40049bc1-e5e3-47a3-b64a-fe8d2da52c8d	2400
40049bc1-e5e3-47a3-b64a-fe8d2da52c8d	1650
40049bc1-e5e3-47a3-b64a-fe8d2da52c8d	2400
d35b9627-48f9-421d-8358-a4d7ba3af43c	1250
d35b9627-48f9-421d-8358-a4d7ba3af43c	950
d35b9627-48f9-421d-8358-a4d7ba3af43c	1200
b67e0b7a-7c1c-445e-a9c0-dc9f6b6994c9	2700
4f9ae890-84f9-4c06-b776-2392e31778b2	2450
b1a4fb20-7dba-41a2-b979-99e85c8dc4e3	3300
016294f6-b58d-4f51-98e5-73648c3fc136	1450
cbf681fb-1afd-42a5-80e6-98a00837412d	1150
d4bdb6f5-411f-4a6a-a9c3-a30f445e93a4	1200
d4bdb6f5-411f-4a6a-a9c3-a30f445e93a4	1450
2530cc5d-0278-4df3-9755-55518abff43d	800
5ec16db9-d159-4b94-b69c-5173ea1f5599	4050
b59c1afc-9084-4bc0-be6c-b9867c6d4a28	1850
decda836-dd7a-43e9-952c-56c757ac809b	2250
87917fd3-91bf-47d8-a4e1-04dafbc8b447	950
87917fd3-91bf-47d8-a4e1-04dafbc8b447	1150
d46be088-86e3-420f-b2f9-813ddf261b77	3950
db4cc3d1-4566-4e7f-af60-78f518c3b435	750
db4cc3d1-4566-4e7f-af60-78f518c3b435	850
a2f26f18-fe57-42cf-b057-197b3d62784d	2050
10a5b1a4-33db-4a1f-aa60-ba4758b444d9	1200
f81d09aa-4a95-45f0-8da3-5186ffbcc01f	3100
6e8acbed-5b18-4f49-8d0d-0cf412bb0930	700
6e8acbed-5b18-4f49-8d0d-0cf412bb0930	850
1edca225-1c1b-4366-b85a-29bf1aad0f86	3950
bcf26748-22dc-4ef7-9f8d-3776f0bff951	900
6c55f166-6b1e-4045-9190-609203b5f8e1	1050
ede49adb-e790-492a-a6b9-0cfdbbb16dac	2850
e41df342-984b-48f2-9af9-39f88dbd7c48	1250
16e9d70d-b114-41f8-83c4-35650903438e	3300
abae2644-008d-4630-9e27-61280184cbad	2600
10e6bddb-5615-4863-9fcf-bc58f02615c1	650
10e6bddb-5615-4863-9fcf-bc58f02615c1	800
10e6bddb-5615-4863-9fcf-bc58f02615c1	750
67512706-f2e1-4eac-9bb2-7c843afbc0ff	750
079b6061-a89f-4c50-9089-516e7405ad7c	3650
5f5223d6-d1d8-495c-8d2a-a6c7fd3e1341	1200
54845c72-aa32-4be9-9291-f22af3344977	850
b8b56335-f172-49f5-b347-6c0e7dd78e2a	4350
e4318eab-006d-4223-ba22-f5fd7398e026	3600
99355485-79d7-4f15-b1be-f4336062934f	1850
e4c08741-75ba-4d0d-bcfc-5ab0c08f9e2c	800
c0a715d0-7346-4ddf-a5b5-8176b40cce3e	1200
fa31674d-152f-4f28-a6ae-a62342968d7d	800
fa31674d-152f-4f28-a6ae-a62342968d7d	1300
f1dede4f-c6e3-480a-a675-e84498a252a5	800
d6e76a41-2e6d-4d84-a661-63076917b883	950
e3fda28c-5db0-473a-86e0-c04fa7b556f4	3350
e6e48754-db12-4065-a2be-94a9ee39b374	3950
e6e48754-db12-4065-a2be-94a9ee39b374	3550
0f287a40-cf5d-4850-ad9b-4b38cfe752d4	4900
7179b7f3-322b-469e-b1e3-9476639a12f1	750
3e57c920-c1ac-4c4a-974f-9de5c7768753	3300
2435b177-829b-4583-ab99-75741dc71406	4600
5320bcf4-30cc-442a-ae1d-81204ccb9782	1950
5320bcf4-30cc-442a-ae1d-81204ccb9782	2900
04924d1e-9104-4569-9c2d-5aff01c69cf6	1000
90e76e12-2d0a-4a09-9189-5f04e34280e4	1100
45d7d793-168c-4be8-8bef-5aa5f91398f7	700
a1e91db0-1524-4845-804b-c84862e9d1ff	1850
7f9011b3-bfcc-4d8b-8a70-23061e9ccf45	3950
3f72289b-01f2-40e8-b362-86be6f543add	4150
19bfe34b-a7e1-4b22-80f1-80ba48980aef	2100
6cca9588-2b4f-4291-b93f-3b8b9599ee1a	600
6429c6ce-9a3a-4cc3-94c9-4eac9c917183	3450
8f8aa020-13dd-4bcf-884a-1560af0b3458	1900
baa92499-8d2b-4262-83e0-6fd5a3e0cb4f	6400
17b1adb1-dfd5-46ab-bcc8-88534e67bbae	1850
35c4f935-09a9-4ef4-8f78-13401724b336	2300
4dcc184a-1312-475a-ac00-4366415c19de	1050
75736295-e682-40e8-910d-f9fecc2224e7	1000
d02a5f07-ff0e-4c63-945c-88c6d4e7fba9	4400
65fe999e-0aac-405a-a8ca-176420a285bb	3850
a9c66cbe-ecb2-4a8b-b9f2-e72cff7924a0	4050
a9c66cbe-ecb2-4a8b-b9f2-e72cff7924a0	3800
69d05509-d91c-4fc1-a535-3310ddbf44c8	1300
03ced808-c637-45d5-ba0e-c13b2aa65f32	2300
ed619996-4155-4059-973f-82d26d47f411	6200
eb552ef3-8430-4320-a0f2-64adac1f0340	1100
eb552ef3-8430-4320-a0f2-64adac1f0340	850
eb552ef3-8430-4320-a0f2-64adac1f0340	900
eb552ef3-8430-4320-a0f2-64adac1f0340	1100
eb552ef3-8430-4320-a0f2-64adac1f0340	850
eb552ef3-8430-4320-a0f2-64adac1f0340	900
4241f83f-fa36-42bb-8a7b-9294e12d2996	750
b7237659-907d-446c-b011-3d932f1bb685	700
fe463c13-6908-493b-84d9-cdffb110c2fe	4850
65258baa-4c8d-4dd3-bebd-24ea33d35acb	3400
1568d80d-f46b-408b-a58d-042debd74d53	1950
2aa8986e-583f-43f5-a897-43c7081e4252	2150
7c862951-aa37-410d-878d-fadf2b86088b	2850
ca13f531-521f-4c1c-8399-96fc60d3dfdf	4500
c73434b6-3807-414f-b758-01714e92a74e	2800
91f43146-cd5d-4df6-bfc6-41ea10e7d6c6	1800
ff18e072-f464-4dd5-b9de-fb7e57568e19	1650
9d047299-9644-4206-9b32-c3c16db038c0	3250
9d047299-9644-4206-9b32-c3c16db038c0	2350
acb2ace4-b336-429b-b486-6dea5f59b0d8	850
acb2ace4-b336-429b-b486-6dea5f59b0d8	650
f2585160-5b7e-43e9-8570-63cc560e01c0	3450
3fd572e0-7318-4c42-ae7b-ebd9511ebfd4	900
3fd572e0-7318-4c42-ae7b-ebd9511ebfd4	1250
0d85ccb7-c3bf-4e26-93c1-0afffd0b78a9	4800
32aa6921-ecb0-4970-b90e-07bfbadedcd0	1950
92e1bf29-d9fd-4651-8647-f4a52ef45741	4200
92e1bf29-d9fd-4651-8647-f4a52ef45741	3700
3e3cb67c-6e20-4e02-8eaf-d11ebdd45a3c	900
